particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits
878203095568351232,211,-0.0261869,-0.016353,-49.819,0.0789982,0.278096,-6.49289,1,11
878203164287827968,-211,-0.0261869,-0.016353,-49.819,-0.492064,0.354234,-0.165652,-1,7
878203233007304704,211,-0.0261869,-0.016353,-49.819,-0.680003,-0.402079,0.369089,1,11
878203576604688384,211,-0.0261869,-0.016353,-49.819,0.201386,0.417428,2.62339,1,5
878203645324165120,-211,-0.0261869,-0.016353,-49.819,-0.348628,-0.288461,8.25194,-1,0
878203714043641856,211,-0.0261869,-0.016353,-49.819,0.248953,0.399429,0.849589,1,11
878203782763118592,-211,-0.0261869,-0.016353,-49.819,-0.349857,-0.164378,0.91989,-1,12
878203851482595328,-211,-0.0261869,-0.016353,-49.819,-0.413218,0.0327362,-0.0232165,-1,10
878203988921548800,-211,-0.0261869,-0.016353,-49.819,-0.0685848,-0.314425,-2.70621,-1,1
878202820707225601,-211,176.697,-211.533,-1795.5,0.100878,0.105538,0.119385,-1,1
878203164304609281,211,-149.95,89.6286,-97.9374,-0.150267,-0.252831,-0.148125,1,7
878203645340946433,2212,-25.7073,-22.314,570.569,-0.115741,0.220982,-0.012963,1,5
878203988938330113,-211,-9.50637,-61.0114,-570.569,-0.104212,0.134135,-0.179081,-1,7
878205913066897408,211,-4.04851,2.01503,-98.3716,-0.112005,-0.0531171,-2.36011,1,0
878205981786374144,-211,-4.04851,2.01503,-98.3716,-0.155117,0.188021,-0.86426,-1,11
882705801842524160,-211,-0.00167936,0.0156991,74.8365,0.12353,-0.334464,4.42581,-1,12
882705870562000896,321,-0.00167936,0.0156991,74.8365,-0.199416,-0.397861,-1.10035,1,12
882705939281477632,-321,-0.00167936,0.0156991,74.8365,-0.0816501,0.429364,-0.760627,-1,11
882706008000954368,211,-0.00167936,0.0156991,74.8365,0.319629,-0.0524961,-1.78747,1,11
882706489037291520,-211,-0.00167936,0.0156991,74.8365,-0.0931741,0.218556,-1.86846,-1,13
882706557756768256,211,-0.00167936,0.0156991,74.8365,0.294251,0.0415861,0.295141,1,12
882706970073628672,211,-0.00167936,0.0156991,74.8365,-0.175785,0.0479484,1.7298,1,13
882707038793105408,-211,-0.00167936,0.0156991,74.8365,-0.326499,-0.232044,0.261216,-1,11
882707657268396032,-321,-0.00167936,0.0156991,74.8365,0.319856,-0.177853,1.59177,-1,12
882707725987872768,211,-0.00167936,0.0156991,74.8365,0.276026,0.273633,2.06388,1,13
882707863426826240,-211,-0.00167936,0.0156991,74.8365,0.0908319,0.155008,4.07886,-1,11
882708550621593600,211,-0.00167936,0.0156991,74.8365,-0.147373,0.11821,0.606019,1,11
882708619341070336,-211,-0.00167936,0.0156991,74.8365,0.23914,0.0016801,0.732026,-1,11
882710818364325888,211,-8.21147,4.69501,86.181,-0.038164,0.151634,-0.00455131,1,5
882710887083802624,-211,-8.21147,4.69501,86.181,-0.294652,0.0380597,0.464444,-1,8
887209882506231808,211,-0.000928173,-0.00848034,-57.5649,-0.904307,0.274693,18.472,1,0
887209951225708544,-211,-0.000928173,-0.00848034,-57.5649,-0.180393,0.229639,1.91192,-1,11
887210432262045696,-321,-0.000928173,-0.00848034,-57.5649,-0.0931758,-0.0616679,-0.445918,-1,0
887210500981522432,211,-0.000928173,-0.00848034,-57.5649,0.260537,-0.0101929,-0.954755,1,13
887210569700999168,211,-0.000928173,-0.00848034,-57.5649,-0.183873,0.452936,0.292398,1,14
887210982017859584,211,-0.000928173,-0.00848034,-57.5649,-0.497586,0.247183,3.49574,1,13
887211050737336320,-211,-0.000928173,-0.00848034,-57.5649,0.16958,0.361446,-5.44994,-1,13
887209882523013121,-211,-18.1479,5.6262,313.775,-0.122975,0.0434137,0.142493,-1,1
887209882523017218,2212,-18.1479,5.6262,313.775,0.266335,-0.0783286,0.00166982,1,11
887209882523021314,211,-18.1479,5.6262,313.775,0.0174365,-0.111508,-0.00204279,1,1
887211256895766528,-211,-0.403629,-1.18087,-65.5709,-0.138221,-0.268209,-0.818105,-1,15
887211325615243264,211,-0.000928173,-0.00848034,-57.5649,0.122791,-0.13164,0.205469,1,9
887211394334720000,-211,-0.000928173,-0.00848034,-57.5649,-0.203296,0.0240725,0.400803,-1,11
887211737932103680,211,-0.000928173,-0.00848034,-57.5649,0.191179,0.105988,2.40887,1,11
887211806651580416,-211,-0.000928173,-0.00848034,-57.5649,0.0458586,-0.357477,2.33506,-1,11
887212700004777984,2212,8.32432,2.66808,-52.5325,0.538739,0.23007,0.47261,1,15
887212768724254720,211,-0.000928173,-0.00848034,-57.5649,-0.0747202,0.0777513,0.26905,1,0
887215311344893952,-2212,-18.5583,-4.57964,-97.1388,-0.253328,-0.107659,-0.714696,-1,11
891713207255695360,-321,-0.019717,0.0190556,23.4505,0.429835,0.463606,16.0286,-1,13
891713275975172096,211,-0.019717,0.0190556,23.4505,0.396988,0.172902,-0.328258,1,15
891713344694648832,211,-0.019717,0.0190556,23.4505,-0.197994,-0.134887,-4.06214,1,14
891713482133602304,-211,-0.019717,0.0190556,23.4505,0.123847,1.15853,-19.5739,-1,11
891713757011509248,-211,-0.019717,0.0190556,23.4505,0.39755,0.465216,-4.87376,-1,13
891713825730985984,-211,-0.019717,0.0190556,23.4505,-0.401245,0.380763,-1.01853,-1,13
891713894450462720,211,-0.019717,0.0190556,23.4505,-0.125981,0.292084,-0.0126217,1,14
891713963169939456,211,-0.019717,0.0190556,23.4505,-0.0987799,-0.29339,-0.0667413,1,13
891714031889416192,-321,-0.019717,0.0190556,23.4505,-0.00501847,-0.302139,1.28678,-1,3
891714100608892928,211,-0.019717,0.0190556,23.4505,0.0831038,-0.589434,3.32171,1,11
891715131401043968,-211,-0.019717,0.0190556,23.4505,-0.277421,-0.0119315,6.11532,-1,15
891715200120520704,211,-0.019717,0.0190556,23.4505,-0.0200897,-0.468036,3.55863,1,10
891715268839997440,211,-0.019717,0.0190556,23.4505,-0.407556,1.13953,6.77667,1,6
891715406278950912,-211,-0.019717,0.0190556,23.4505,0.103466,0.110451,-0.319337,-1,7
891715474998427648,211,-0.019717,0.0190556,23.4505,-0.384241,-0.0949599,-1.39291,1,11
891715543717904384,-211,-0.019717,0.0190556,23.4505,-0.101462,0.587844,-0.470977,-1,11
891715612437381120,-211,-0.019717,0.0190556,23.4505,-0.0602884,-0.251435,-0.376968,-1,11
891715681156857856,-211,-0.019717,0.0190556,23.4505,-0.157806,0.572031,-14.6337,-1,10
891715887315288064,211,-0.019717,0.0190556,23.4505,-0.267137,-0.067252,-0.554446,1,14
891715956034764800,-211,-0.019717,0.0190556,23.4505,-0.0262241,-0.204999,0.0911726,-1,8
891716024754241536,-211,-0.019717,0.0190556,23.4505,-1.05849,-0.0487249,6.81903,-1,17
891716093473718272,211,-0.019717,0.0190556,23.4505,0.139608,0.134094,2.51315,1,12
891716230912671744,-211,-0.019717,0.0190556,23.4505,-0.24385,-1.16802,29.1007,-1,12
891714031906197505,-211,16.2552,-133.71,600,0.0820198,0.0776811,0.39431,-1,1
891715268873564162,2212,338.67,117.552,1215.5,-0.151408,-0.0166233,-0.032718,1,0
891715268856778753,-211,-73.6652,252.158,1495.5,-0.372706,0.2127,0.084195,-1,0
891715268856782850,-211,-73.6652,252.158,1495.5,0.242225,-0.20253,-0.192527,-1,1
891717192985346048,211,-0.019717,0.0190556,23.4505,-0.374122,-0.0217114,0.0561139,1,16
891717261704822784,-211,-0.019717,0.0190556,23.4505,-0.257882,0.145247,0.0689878,-1,10
891717880180113408,211,-0.019717,0.0190556,23.4505,-0.406225,0.261084,1.7049,1,3
891717948899590144,-211,-0.019717,0.0190556,23.4505,0.0202458,-0.192403,0.726152,-1,11
891717880196894721,2212,-92.4766,69.0347,432.564,0.0209544,-0.398899,0.255511,1,7
891717880196898818,211,-92.4766,69.0347,432.564,-0.0632768,0.16915,-0.182693,1,2
900720269071482880,211,0.0295238,0.00188554,55.8271,0.172366,-0.331733,-9.35381,1,13
900720337790959616,321,0.0295238,0.00188554,55.8271,-0.0233637,-0.169867,-0.511297,1,10
900720406510436352,-211,0.0295238,0.00188554,55.8271,-0.745023,0.715324,-3.07123,-1,14
900720475229913088,321,0.0295238,0.00188554,55.8271,1.22379,1.07499,-10.8767,1,11
900720543949389824,-321,0.0295238,0.00188554,55.8271,0.676929,0.186244,-4.6762,-1,12
900720612668866560,211,0.0295238,0.00188554,55.8271,0.388366,0.647554,-12.0352,1,12
900720681388343296,-321,0.0295238,0.00188554,55.8271,0.558964,-0.547108,-8.28981,-1,13
900720750107820032,321,0.0295238,0.00188554,55.8271,0.929086,-0.535928,-12.6638,1,12
900720887546773504,321,0.0295238,0.00188554,55.8271,0.51348,-0.321306,-16.2371,1,13
900721231144157184,211,0.0295238,0.00188554,55.8271,0.399764,0.866846,-3.06969,1,11
900721574741540864,-211,0.0295238,0.00188554,55.8271,-0.472183,0.045329,-0.0835528,-1,10
900721643461017600,211,0.0295238,0.00188554,55.8271,0.130698,0.261993,1.64041,1,12
900721712180494336,-211,0.0295238,0.00188554,55.8271,0.0815591,0.237151,0.192901,-1,10
900721780899971072,-211,0.0295238,0.00188554,55.8271,-0.164368,0.0961463,-0.848443,-1,8
900722055777878016,211,0.0295238,0.00188554,55.8271,0.0701746,-0.306813,1.4059,1,11
900722124497354752,-211,0.0295238,0.00188554,55.8271,-0.244758,0.261056,-0.422741,-1,13
900722193216831488,211,0.0295238,0.00188554,55.8271,-0.103609,0.374577,0.264496,1,12
900722261936308224,-211,0.0295238,0.00188554,55.8271,0.219261,-0.311335,0.317527,-1,4
900722330655784960,211,0.0295238,0.00188554,55.8271,0.285729,0.0346542,-2.33454,1,8
900722399375261696,-211,0.0295238,0.00188554,55.8271,-0.251188,0.710027,-12.5671,-1,12
900723017850552320,-2212,0.0295238,0.00188554,55.8271,-0.0956082,-0.604967,-5.99146,-1,12
900723086570029056,211,0.0295238,0.00188554,55.8271,-0.0753186,0.159638,-1.07337,1,12
900723155289505792,321,0.0295238,0.00188554,55.8271,-0.284061,0.183001,-2.57563,1,12
900723224008982528,211,0.0295238,0.00188554,55.8271,-0.428585,0.14564,-0.810989,1,14
900723430167412736,-211,0.0295238,0.00188554,55.8271,-0.129737,-0.237995,2.91467,-1,12
900723567606366208,-211,0.0295238,0.00188554,55.8271,0.020689,-0.421655,-1.81084,-1,4
900723636325842944,-211,0.0295238,0.00188554,55.8271,0.551779,0.875736,-2.82183,-1,10
900723705045319680,-211,0.0295238,0.00188554,55.8271,0.290918,-0.00136225,-0.385665,-1,13
900723773764796416,-211,0.0295238,0.00188554,55.8271,0.235552,1.2413,-4.84517,-1,11
900723842484273152,211,0.0295238,0.00188554,55.8271,-0.559716,0.105711,-0.591446,1,14
900723911203749888,-211,0.0295238,0.00188554,55.8271,0.744008,-0.330078,-0.844026,-1,13
900724048642703360,-211,0.0295238,0.00188554,55.8271,0.446658,0.545767,8.11469,-1,0
900724117362180096,211,0.0295238,0.00188554,55.8271,0.147011,-0.711857,5.34955,1,11
900724254801133568,211,0.0295238,0.00188554,55.8271,-0.135168,0.19843,3.42294,1,15
900724460959563776,321,0.0295238,0.00188554,55.8271,-0.21503,0.29149,-8.22854,1,13
900724529679040512,211,0.0295238,0.00188554,55.8271,-1.65181,0.134682,-10.9673,1,1
900724804556947456,211,0.0295238,0.00188554,55.8271,-0.416836,-0.661903,2.59844,1,13
900725010715377664,211,0.0295238,0.00188554,55.8271,0.0689364,-0.188695,1.44031,1,15
900725079434854400,-211,0.0295238,0.00188554,55.8271,0.164654,-0.596096,4.80628,-1,9
900725285593284608,-211,0.0295238,0.00188554,55.8271,-0.555394,0.0565834,-0.375378,-1,13
900725354312761344,211,0.0295238,0.00188554,55.8271,-0.115772,-0.0468783,0.385442,1,0
900725423032238080,-211,0.0295238,0.00188554,55.8271,0.00110269,-0.249229,0.939758,-1,13
900725697910145024,321,0.0295238,0.00188554,55.8271,-0.0241363,1.14067,4.05808,1,14
900725766629621760,-321,0.0295238,0.00188554,55.8271,0.627917,-0.653998,0.970208,-1,12
900725835349098496,-321,0.0295238,0.00188554,55.8271,-0.358589,0.444246,-0.964824,-1,8
900725904068575232,211,0.0295238,0.00188554,55.8271,-0.225202,-0.276938,-4.09122,1,10
900725972788051968,-211,0.0295238,0.00188554,55.8271,0.0126138,0.377156,-0.989362,-1,15
900726041507528704,-211,0.0295238,0.00188554,55.8271,-0.225277,0.00143393,-2.92622,-1,8
900726659982819328,211,0.0295238,0.00188554,55.8271,-0.22119,0.129235,-0.140057,1,12
900726728702296064,-211,0.0295238,0.00188554,55.8271,-0.192906,-0.171328,0.142172,-1,9
900726797421772800,-321,0.0295238,0.00188554,55.8271,0.419995,-0.0649199,-5.29551,-1,11
900727003580203008,211,0.0295238,0.00188554,55.8271,2.27196,-0.0549509,-7.99733,1,11
900727072299679744,2212,0.0295238,0.00188554,55.8271,1.44694,-0.374692,-4.00386,1,11
900727141019156480,-2212,0.0295238,0.00188554,55.8271,0.292044,-0.491334,-2.28317,-1,5
900727690774970368,-211,0.0295238,0.00188554,55.8271,-0.390167,-0.0460441,-6.64731,-1,12
900727759494447104,-211,0.0295238,0.00188554,55.8271,0.15501,0.145799,-0.054635,-1,8
900727828213923840,211,0.0295238,0.00188554,55.8271,-0.434882,0.360321,-0.327107,1,14
900727896933400576,211,0.0295238,0.00188554,55.8271,0.250884,-0.098868,-0.229959,1,17
900727965652877312,-211,0.0295238,0.00188554,55.8271,-0.423252,-0.0319321,-0.131097,-1,11
900728034372354048,211,0.0295238,0.00188554,55.8271,-0.21453,0.356568,-0.652951,1,4
900728103091830784,-211,0.0295238,0.00188554,55.8271,-0.880179,-0.108198,-0.80952,-1,10
900728171811307520,-211,0.0295238,0.00188554,55.8271,-0.454516,-0.281703,0.177312,-1,12
900728240530784256,211,0.0295238,0.00188554,55.8271,0.256911,0.190839,-1.42166,1,11
900728309250260992,-211,0.0295238,0.00188554,55.8271,-0.190927,-0.243883,-0.422065,-1,11
900728446689214464,-211,0.0295238,0.00188554,55.8271,0.157865,-0.0815273,-0.273533,-1,10
900728790286598144,321,0.0295238,0.00188554,55.8271,-0.0553064,-0.863811,19.7329,1,12
900729340042412032,211,0.0295238,0.00188554,55.8271,0.0956937,0.297597,1.35235,1,14
900729408761888768,-211,0.0295238,0.00188554,55.8271,-0.366974,0.351431,7.92551,-1,11
900729477481365504,211,0.0295238,0.00188554,55.8271,0.0599998,-0.413564,0.129491,1,12
900729683639795712,211,0.0295238,0.00188554,55.8271,-0.0418093,-0.326944,-6.09355,1,13
900729752359272448,-211,0.0295238,0.00188554,55.8271,0.518966,0.152582,-5.58415,-1,15
900730095956656128,-211,0.0295238,0.00188554,55.8271,-0.293712,-0.0905986,-1.28611,-1,12
900730164676132864,211,0.0295238,0.00188554,55.8271,-0.00185453,-0.877772,-0.648434,1,11
900730233395609600,-211,0.0295238,0.00188554,55.8271,-0.16894,-0.0409709,-0.729683,-1,13
900730370834563072,-211,0.0295238,0.00188554,55.8271,0.301369,0.350363,-0.564311,-1,11
900730439554039808,211,0.0295238,0.00188554,55.8271,0.0949948,0.816404,-1.48169,1,10
900730508273516544,-211,0.0295238,0.00188554,55.8271,0.357171,0.264125,-0.666803,-1,10
900730576992993280,211,0.0295238,0.00188554,55.8271,-0.391866,-0.230367,-0.195282,1,2
900730714431946752,-211,0.0295238,0.00188554,55.8271,-0.280964,0.312292,-0.201585,-1,13
900730783151423488,211,0.0295238,0.00188554,55.8271,-0.364813,-0.35851,1.34353,1,3
900730851870900224,211,0.0295238,0.00188554,55.8271,0.281666,-0.189553,1.96508,1,12
900730920590376960,-211,0.0295238,0.00188554,55.8271,0.268537,0.800543,1.50235,-1,10
900731058029330432,-211,0.0295238,0.00188554,55.8271,0.280344,0.285184,-2.53841,-1,3
900731126748807168,211,0.0295238,0.00188554,55.8271,2.20691,-0.997011,-10.7182,1,3
900731195468283904,211,0.0295238,0.00188554,55.8271,0.880791,0.0577166,-6.06424,1,12
900731264187760640,211,0.0295238,0.00188554,55.8271,0.839494,-1.72343,-8.03564,1,5
900731332907237376,211,0.0295238,0.00188554,55.8271,-0.304789,0.0877189,0.0464943,1,13
900731470346190848,-321,0.0295238,0.00188554,55.8271,0.159725,-0.065712,0.897216,-1,15
900731539065667584,211,0.0295238,0.00188554,55.8271,-0.340783,0.054082,0.537882,1,10
900732020102004736,-211,0.0295238,0.00188554,55.8271,-1.47185,-0.326343,-22.8903,-1,10
900732088821481472,-211,0.0295238,0.00188554,55.8271,0.141781,-0.0248393,-2.4477,-1,0
900732226260434944,-211,0.0295238,0.00188554,55.8271,0.202593,0.96346,0.468027,-1,12
900732294979911680,211,0.0295238,0.00188554,55.8271,-0.111723,-0.177615,0.757494,1,13
900732363699388416,-211,0.0295238,0.00188554,55.8271,0.188851,0.48583,5.66661,-1,13
900732432418865152,-211,0.0295238,0.00188554,55.8271,0.00658402,0.27714,2.64319,-1,0
900732638577295360,211,0.0295238,0.00188554,55.8271,0.109511,0.163098,2.31757,1,7
900733050894155776,211,0.0295238,0.00188554,55.8271,0.432363,0.459881,-3.08199,1,13
900733119613632512,-211,0.0295238,0.00188554,55.8271,-0.224362,-0.0581065,-0.541345,-1,14
900733188333109248,211,0.0295238,0.00188554,55.8271,-0.41735,0.30025,11.2775,1,10
900733325772062720,-211,0.0295238,0.00188554,55.8271,0.825417,0.176259,12.4142,-1,12
900733394491539456,211,0.0295238,0.00188554,55.8271,-0.12906,-0.0905493,-0.186,1,7
900733463211016192,211,0.0295238,0.00188554,55.8271,-0.633284,0.588262,-15.8814,1,14
900733738088923136,211,0.0295238,0.00188554,55.8271,-0.105132,0.111686,0.455058,1,7
900733806808399872,211,0.0295238,0.00188554,55.8271,0.150741,-0.802955,-0.888217,1,10
900733944247353344,211,0.0295238,0.00188554,55.8271,0.217964,0.00506325,-1.76894,1,12
900734012966830080,-211,0.0295238,0.00188554,55.8271,0.320779,-0.570783,-0.923256,-1,11
900734150405783552,211,0.0295238,0.00188554,55.8271,0.758626,0.235255,1.0157,1,10
900734219125260288,-211,0.0295238,0.00188554,55.8271,-0.528676,0.0309423,1.84242,-1,13
900734975039504384,211,0.0295238,0.00188554,55.8271,0.0633346,-0.0792582,-0.787331,1,0
900722261953089537,-211,138.747,-144.046,224.824,-0.310984,-0.128874,-0.110174,-1,9
900722261953093634,2212,138.747,-144.046,224.824,-0.0522555,0.125579,0.206539,1,0
900722330672566273,2212,199.409,-15.3591,-1581.43,-0.475029,-0.262678,-0.594584,1,0
900722330672570370,2212,199.409,-15.3591,-1581.43,0.312688,0.0953398,-0.431365,1,4
900722330672574466,2212,199.409,-15.3591,-1581.43,0.201335,0.110958,-0.301884,1,4
900722330672578562,2212,199.409,-15.3591,-1581.43,0.157976,-0.0704235,-0.461316,1,2
900723086586810369,2212,72.9184,410.068,-2550,0.066253,0.0856555,-0.140109,1,1
900723086586814466,2212,72.9184,410.068,-2550,-0.0937372,-0.143024,0.113836,1,3
900723567623147521,211,21.7513,-144.207,-570.569,-0.00737803,0.126404,0.0398867,1,0
900723636342624257,-211,266.489,759.259,-2150,0.170783,0.200331,0.194844,-1,0
900723636342628354,2212,266.489,759.259,-2150,-0.0257874,-0.361344,-0.146697,1,0
900723636342632450,-211,266.489,759.259,-2150,-0.0927652,0.182488,-0.0613191,-1,0
900724048659484673,-211,27.774,35.1759,570.569,-0.0234119,-0.45191,0.0686644,-1,8
900724048659488770,211,27.774,35.1759,570.569,-0.0565837,0.0865269,-0.0682353,1,1
900724529695821825,211,-31.8283,2.78255,-155.727,-0.186619,0.127862,-0.0025624,1,12
900724529695825922,-211,-31.8283,2.78255,-155.727,0.201374,-0.239647,0.114608,-1,5
900724529695830018,-211,-31.8283,2.78255,-155.727,-0.166434,0.0268354,-0.0553129,-1,8
900725079451635713,2212,71.1241,-186.926,1598.56,-0.0904889,-0.0829933,0.183901,1,1
900725079451639810,-211,71.1241,-186.926,1598.56,0.203874,-0.119713,0.154998,-1,3
900725079451643906,211,71.1241,-186.926,1598.56,0.0766838,0.0925812,-0.0915699,1,1
900726728719077377,2212,355.746,-732.798,658.008,-0.125876,-0.0419065,-0.10712,1,0
900726728719081474,-211,355.746,-732.798,658.008,0.0673652,0.126096,-0.224078,-1,1
900727072316461057,-211,636.77,-261.851,-1798.5,0.0221416,-0.1793,0.126682,-1,0
900727141035937793,211,67.3822,-97.8297,-418.634,-0.19188,-0.119989,-0.233048,1,4
900727141035941890,2212,67.3822,-97.8297,-418.634,-0.120998,-0.054941,-0.0444016,1,0
900728034389135361,-211,-91.3181,238.507,-343.768,0.0561185,0.21301,-0.192405,-1,9
900728034389139458,211,-91.3181,238.507,-343.768,-0.0335701,-0.184713,0.40844,1,7
900730577009774593,211,-66.476,-34.6498,23.672,-0.146412,-0.0346919,0.220442,1,2
900730783168204801,-211,-53.4285,-48.0619,244.804,-0.0112416,0.195062,0.144136,-1,3
900731058046111745,-211,49.509,56.2897,-418.874,0.0516965,-0.350808,0.277892,-1,6
900731126765588481,211,64.6996,-29.9382,-259.597,-0.0971486,0.132206,-0.0745224,1,4
900731126765592578,211,64.6996,-29.9382,-259.597,0.0413279,0.166137,-0.145926,1,6
900731126765596674,-211,64.6996,-29.9382,-259.597,-0.0750927,-0.161996,0.105731,-1,7
900731126765600770,2212,64.6996,-29.9382,-259.597,0.153615,0.0708845,0.0167841,1,9
900731264204541953,-211,102.355,-233.983,-1015.07,0.0504626,-0.14461,0.0941236,-1,1
900731264204546050,211,102.355,-233.983,-1015.07,-0.141211,0.135347,-0.0420305,1,3
900732432435646465,-211,0.0950084,18.9998,237.045,0.159268,0.0233783,-0.0899962,-1,5
900732638594076673,2212,148.728,133.716,2580.13,-0.08819,-0.0844152,-0.24758,1,0
900732638594080770,-211,148.728,133.716,2580.13,-0.134695,0.0100203,0.0201457,-1,0
900734150422564865,211,894.209,-40.2561,1225.5,-0.0524278,0.0888344,-0.272006,1,0
900735318636888064,-211,0.0295238,0.00188554,55.8271,0.190953,-0.060345,-0.0933109,-1,8
900735593514795008,321,0.0295238,0.00188554,55.8271,0.353967,-0.0666845,-0.922303,1,12
900735662234271744,-321,0.0295238,0.00188554,55.8271,0.224583,-0.208125,-1.18354,-1,2
900735730953748480,211,0.0295238,0.00188554,55.8271,-0.179625,0.00482943,-0.811767,1,13
900735799673225216,-211,0.0295238,0.00188554,55.8271,0.139174,-0.0157128,-0.243601,-1,0
900735662251053057,2212,58.6845,-46.6455,-234.769,-0.191107,0.196105,0.381791,1,8
900737105343283200,211,0.0295238,0.00188554,55.8271,0.444713,0.396401,-1.75102,1,13
900737174062759936,-211,0.0295238,0.00188554,55.8271,0.0301755,0.158695,-0.64716,-1,7
900737242782236672,211,0.0295238,0.00188554,55.8271,-0.160132,0.0680806,-0.75235,1,13
900737311501713408,-211,0.0295238,0.00188554,55.8271,-0.0302489,0.357809,-1.65167,-1,5
900737311518494721,-211,-36.705,159.96,-698,0.043764,-0.0940932,0.362665,-1,1
900737311518498818,2212,-36.705,159.96,-698,-0.200195,-0.0810419,-0.108388,1,6
900737586379620352,211,0.0295238,0.00188554,55.8271,-0.238589,0.11352,3.65892,1,9
900737655099097088,-211,0.0295238,0.00188554,55.8271,0.176076,-0.100844,3.53091,-1,12
900738685891248128,211,0.0295238,0.00188554,55.8271,-0.345043,-0.00649693,-2.24287,1,12
900738754610724864,-211,0.0295238,0.00188554,55.8271,-0.323911,-0.23147,-1.18473,-1,12
900738685908029441,211,-279.93,66.5755,-1800,-0.197932,-0.0333237,0.0470921,1,0
900738685908033538,-211,-279.93,66.5755,-1800,-0.0269954,-0.157987,-0.0782274,-1,0
900739098208108544,211,0.0295238,0.00188554,55.8271,-0.160008,0.149723,-0.660496,1,12
900739166927585280,-211,0.0295238,0.00188554,55.8271,0.0553427,0.146453,-0.472599,-1,2
900739166944366593,2212,15.9128,69.9272,-161.031,-0.202698,-0.11863,0.309625,1,7
900739166944370690,2212,15.9128,69.9272,-161.031,0.0100433,-0.108608,-0.117635,1,0
900739373086015488,211,0.0295238,0.00188554,55.8271,0.187022,0.115453,0.00085085,1,9
900739441805492224,-211,0.0295238,0.00188554,55.8271,-0.1495,-0.180479,0.139059,-1,9
900739510524968960,2212,-26.984,44.5624,67.1186,-0.61816,1.01598,0.223445,1,14
900739579244445696,-2212,-0.668552,-0.122689,56.9293,-0.253739,-0.0170318,0.594126,-1,11
900739647963922432,211,0.0295238,0.00188554,55.8271,-0.19125,-0.155945,2.07666,1,1
900739647980703745,211,-28.4982,-21.1872,354.801,0.20184,0.0806399,0.00935285,1,6
900739647980707842,211,-28.4982,-21.1872,354.801,0.0873683,0.0867637,0.115564,1,0
900741159792410624,-211,0.0295238,0.00188554,55.8271,0.134223,0.198544,5.28995,-1,8
900741159809191937,-211,24.3034,40.493,1100,-0.0865533,0.163099,0.273541,-1,4
900741159809196034,2212,24.3034,40.493,1100,0.0927513,-0.329816,-0.04781,1,8
900743977290956800,211,-9.97047,-23.0907,29.6864,-0.318715,-0.336228,-0.423989,1,2
900744046010433536,-211,-9.97047,-23.0907,29.6864,-0.394419,-1.31058,-1.44019,-1,14
900743977307738113,211,-43.9077,-57.0242,-14.2855,0.115507,-0.173569,0.297769,1,12
900743977307742210,2212,-43.9077,-57.0242,-14.2855,-0.0952658,-0.0890293,-0.0999835,1,1
900744183449387008,-211,6.82016,0.627304,-183.804,0.303368,-0.0357541,-4.80161,-1,14
900748031740084224,211,61.1007,-125.722,67.0842,0.303261,-0.757684,0.220916,1,8
900748100459560960,-211,61.1007,-125.722,67.0842,0.164698,-0.205677,-0.134659,-1,6
900748169179037696,211,-0.672578,0.909541,48.2524,0.0642676,0.0834074,-0.573141,1,0
900748237898514432,-211,-0.672578,0.909541,48.2524,-0.119998,-0.0113611,-0.02811,-1,0
900751880030781440,211,0.0295238,0.00188554,55.8271,-0.00566716,-0.158427,-1.95851,1,3
900751948750258176,-211,0.0295238,0.00188554,55.8271,-0.0249073,0.310445,-5.76726,-1,15
900751880047562753,211,-8.73384,-60.1199,-698,-0.225773,-0.159905,0.061748,1,8
900751880047566850,-211,-8.73384,-60.1199,-698,0.0709985,0.229782,-0.10368,-1,6
900751880047570946,2212,-8.73384,-60.1199,-698,0.122459,-0.0392373,0.196959,1,0
900752154908688384,211,3.87286,-3.77665,18.7778,0.288068,-0.0107476,-1.07533,1,11
900752223628165120,-211,3.87286,-3.77665,18.7778,-0.0948782,-0.179186,-0.786996,-1,10
914230999234117632,211,-0.00821731,-0.00839955,74.0626,0.0338235,-0.14462,1.56044,1,0
914231136673071104,-211,-0.00821731,-0.00839955,74.0626,0.0763138,0.0703065,-0.0534382,-1,0
914231205392547840,321,-0.00821731,-0.00839955,74.0626,0.021754,-2.48895,-6.47388,1,13
914231686428884992,-211,-0.00821731,-0.00839955,74.0626,-0.480473,-0.587705,-2.64197,-1,0
914231823867838464,-211,-0.00821731,-0.00839955,74.0626,-0.609802,0.722432,-4.02124,-1,11
914231892587315200,2212,-0.00821731,-0.00839955,74.0626,-0.364074,0.092017,-2.89862,1,15
914232030026268672,211,-0.00821731,-0.00839955,74.0626,0.824524,1.78866,-2.40092,1,11
914232098745745408,211,-0.00821731,-0.00839955,74.0626,1.38058,1.28994,-0.638155,1,13
914232648501559296,211,-0.00821731,-0.00839955,74.0626,-0.103972,-0.236772,4.28832,1,13
914232717221036032,-211,-0.00821731,-0.00839955,74.0626,0.236692,-0.278521,4.17738,-1,13
914232785940512768,-211,-0.00821731,-0.00839955,74.0626,-1.18037,-0.226339,6.59761,-1,11
914232854659989504,211,-0.00821731,-0.00839955,74.0626,-1.18384,0.734699,6.24438,1,12
914232923379466240,-211,-0.00821731,-0.00839955,74.0626,-0.0895467,-0.163039,0.854562,-1,13
